id	index	title	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	genre
10942	19369	Close to You (with Kassy)	0.581	0.596	1	-5.035	1	0.036	0.25	0	0.0952	0.232	127.776	romance
10943	10010	Haupe	0.415	0.0187	10	-20.209	1	0.0363	0.905	0.194	0.0979	0.135	111.42	jazz
10944	11436	Holiday	0.743	0.883	10	-4.097	0	0.0657	0.26	0.0000208	0.0558	0.648	99.992	reggae
10945	199	Fireflies	0.591	0.649	3	-6.72	1	0.0417	0.0294	0	0.133	0.482	90.002	pop
10946	14690	Reflection (Excerpt)	0.161	0.108	5	-26.094	1	0.0417	0.965	0.91	0.101	0.0346	136.897	classical
10947	18805	Love Is All Around	0.438	0.673	10	-7.7	1	0.0314	0.255	0	0.208	0.584	169.851	romance
10948	12324	An der schönen blauen Donau, Op.314	0.233	0.0252	2	-24.824	1	0.0346	0.975	0.604	0.143	0.0906	94.736	classical
10949	7709	Suffer the Last Bridge	0.397	0.939	4	-3.953	0	0.0513	0.0000339	0.13	0.117	0.312	130.975	metal
10950	13432	Violin Concerto in E Major, D. 50: I. Allegro	0.494	0.13	4	-15.961	1	0.0492	0.955	0.347	0.17	0.538	77.95	classical
10951	551	Just A Friend	0.862	0.663	0	-9.004	1	0.21	0.12	0	0.318	0.832	85.308	pop
10952	3345	Mary Jane	0.575	0.755	11	-8.8	0	0.0857	0.0731	0.00000434	0.168	0.924	94.646	funk
10953	12987	Ballet Mecanique	0.408	0.434	1	-19.981	1	0.0499	0.778	0.0144	0.121	0.161	145.594	classical
10954	19479	Symphony No. 5 in E Minor, Op. 64: II. Andante cantabile, con alcuna licenza	0.0902	0.065	2	-19.963	1	0.0396	0.974	0.897	0.0925	0.0432	74.297	romance
10955	16226	Lean	0.73	0.62	9	-6.373	1	0.0908	0.235	0.0000015	0.258	0.273	127.025	latin
10956	7473	Fauxhammer	0.404	0.989	2	-1.374	1	0.184	0.0000101	0.556	0.536	0.153	94.291	metal
10957	11815	Cool Down The Pace	0.87	0.266	10	-15.559	1	0.264	0.0887	0.0217	0.0709	0.926	76.37	reggae
10958	19095	Let’s Fall In Love	0.514	0.381	6	-9.114	1	0.0362	0.815	0.0000383	0.135	0.464	118.163	romance
10959	15366	Muevelo Remix (feat. Maffio)	0.705	0.913	4	-3.609	1	0.0397	0.0403	0.0331	0.249	0.913	127.026	party
10960	10548	Ornithology - Remastered Version	0.457	0.318	7	-14.49	1	0.087	0.249	0	0.0965	0.681	176.755	jazz
10961	17911	Amaneci En Tus Brazos	0.521	0.189	0	-12.609	1	0.0298	0.89	0	0.134	0.295	102.168	latin
10962	13324	Teardrop	0.176	0.0653	0	-23.939	0	0.0422	0.989	0.771	0.0849	0.038	73.91	classical
10963	18934	Lose Control	0.527	0.389	7	-11.687	0	0.0302	0.72	0	0.0997	0.452	119.939	romance
10964	15154	Galway Girl	0.624	0.876	9	-3.374	1	0.1	0.0735	0	0.327	0.781	99.943	party
10965	7541	Rebellion (The Clans Are Marching) - Remastered Version	0.483	0.893	4	-3.785	0	0.0652	0.018	0.00075	0.162	0.189	131.681	metal
10966	15193	In the Name of Love	0.501	0.519	4	-5.88	0	0.0409	0.109	0	0.454	0.157	133.99	party
10967	66	Plot Twist - Remix	0.533	0.599	8	-6.405	1	0.3	0.213	0	0.0878	0.682	96.764	pop
10968	18166	El Numero De Jesus (feat. Christine D'clario)	0.51	0.761	2	-8.422	1	0.0634	0.0975	0	0.0779	0.539	139.983	latin
10969	4719	Nearly Lost You	0.192	0.908	7	-9.127	1	0.072	0.0000337	0.000162	0.279	0.453	201.254	rock
10970	5221	Eternal Panther	0.253	0.994	4	-1.3	0	0.0651	0.000378	0.0954	0.11	0.0639	76.878	rock
10971	11495	Bush Doctor - 2002 Remastered Version	0.762	0.569	4	-7.863	0	0.0544	0.0143	0.0000145	0.0793	0.805	136.462	reggae
10972	18684	El Verdadero Amor Perdona	0.777	0.788	6	-4.289	1	0.0273	0.491	0.00000416	0.143	0.711	113.449	romance
10973	5040	Dog Days Are Over	0.504	0.812	7	-5.316	1	0.0911	0.059	0.000526	0.119	0.331	150.11	rock
10974	6923	The Hand That Feeds	0.587	0.99	0	-4.496	1	0.0783	0.0172	0.000668	0.104	0.49	127.992	metal
10975	2577	Damaged Goods - Remastered	0.75	0.796	0	-5.952	1	0.116	0.0155	0.0115	0.106	0.96	157.545	indie_alt
10976	17264	Any Time, Any Place	0.571	0.232	10	-11.309	1	0.0699	0.604	0.000246	0.119	0.212	128.785	latin
10977	17687	La Comparsa	0.491	0.658	1	-9.693	1	0.0516	0.383	0.772	0.111	0.636	105.56	latin
10978	625	One For Me	0.526	0.806	1	-5.418	0	0.0787	0.00297	0	0.12	0.832	98.785	pop
10979	18960	Moon Lit District	0.495	0.421	10	-12.405	0	0.037	0.249	0.515	0.253	0.179	111.771	romance
10980	6229	Neighbors	0.894	0.284	11	-13.002	0	0.33	0.358	0.000487	0.11	0.413	138.944	hiphop
10981	790	Don’t Wanna Try	0.595	0.764	5	-5.78	0	0.045	0.0628	0	0.177	0.88	186.91	pop
10982	3338	More Bounce To The Ounce	0.856	0.762	5	-10.445	1	0.0814	0.112	0.00549	0.296	0.849	105.258	funk
10983	14629	The Lark Ascending	0.192	0.0659	4	-23.323	0	0.0439	0.904	0.314	0.121	0.0391	92.848	classical
10984	16370	Hasta el Amanecer	0.832	0.608	6	-6.042	0	0.0385	0.282	0	0.0761	0.579	94.013	latin
10985	20418	Back To The River	0.458	0.774	9	-6.85	1	0.139	0.423	0.00000395	0.137	0.679	185.147	blues
10986	6015	Swang	0.587	0.699	1	-6.033	1	0.177	0.0297	0.0000322	0.325	0.407	77.063	hiphop
10987	17530	Cómo Te Atreves - Versión Acústica	0.637	0.636	2	-6.213	1	0.0286	0.263	0	0.344	0.594	127.958	latin
10988	8368	Still Shining	0.108	0.865	4	-4.737	1	0.0547	0.000491	0.884	0.346	0.152	50.437	metal
10989	19512	Middle of the Bed	0.704	0.459	11	-9.365	0	0.049	0.435	0.0591	0.0776	0.403	139.984	romance
10990	11515	Red Red Wine - Edit	0.857	0.468	1	-8.53	1	0.0476	0.00414	0.0000132	0.269	0.836	89.119	reggae
10991	16492	Baila Toma	0.749	0.713	2	-6.904	1	0.0657	0.0158	0.000346	0.0617	0.369	99.993	latin
10992	20342	Cross Road Blues	0.675	0.311	9	-11.959	1	0.0525	0.93	0.000261	0.102	0.628	97.159	blues
10993	13495	towards Osiris	0.159	0.124	1	-28.571	1	0.057	0.782	0.0323	0.111	0.0557	85.648	classical
10994	19361	덕수궁 돌담길의 봄 Deoksugung Stonewall Walkway (Feat. 10cm)	0.736	0.712	5	-5.068	0	0.0339	0.0869	0	0.124	0.628	100.987	romance
10995	15362	Hot Girls	0.907	0.803	0	-4.009	0	0.0428	0.0569	0.0272	0.188	0.769	126.984	party
10996	12524	Concerto for Piano and Orchestra: II. Molto lente e tranquillo	0.226	0.0604	1	-29.584	0	0.0437	0.933	0.902	0.0744	0.0399	129.17	classical
10997	518	Genie in a Bottle	0.633	0.792	1	-6.968	1	0.149	0.185	0.000185	0.152	0.917	175.795	pop
10998	17603	La Última Vez	0.73	0.688	7	-5.374	1	0.0493	0.497	0	0.107	0.729	91.999	latin
10999	481	We Are Never Ever Getting Back Together	0.622	0.682	7	-5.891	1	0.113	0.00995	0.0000111	0.112	0.767	86.035	pop
11000	13687	Les Troyens: Act V, No. 38 - “Vallon Sonore”	0.118	0.0382	7	-24.471	0	0.0512	0.962	0.00809	0.114	0.0426	78.237	classical
11001	4483	Free Bird	0.277	0.802	0	-11.202	1	0.0521	0.00965	0.0017	0.0623	0.456	118.199	rock
11002	10008	Black Orpheus	0.767	0.258	9	-18.331	0	0.0471	0.919	0.83	0.107	0.638	120.012	jazz
11003	10882	Fascinating Rhythm	0.615	0.353	8	-9.277	1	0.0418	0.991	0.00109	0.102	0.777	90.627	jazz
11004	18875	Awake My Soul	0.262	0.466	2	-9.785	1	0.0341	0.0621	0.0273	0.0913	0.248	85.522	romance
11005	15594	Billie Jean	0.92	0.654	11	-3.051	0	0.0401	0.0236	0.0158	0.0359	0.856	117.046	party
11006	6907	Last Resort	0.581	0.887	4	-3.659	0	0.0624	0.000504	0.00111	0.268	0.726	90.578	metal
11007	10269	Lasting Impression	0.663	0.613	2	-7.405	0	0.0294	0.278	0.0000563	0.0498	0.709	91.022	jazz
11008	15654	Shake It Off	0.648	0.785	7	-5.414	1	0.165	0.0561	0	0.148	0.943	160.02	party
11009	1036	Hot Head Chippenham	0.759	0.885	1	-4.313	1	0.162	0.00388	0.00932	0.0979	0.869	110.013	indie_alt
11010	16446	Sígueme Bailando	0.747	0.889	4	-4.682	0	0.0502	0.0442	0.0000166	0.277	0.677	94.973	latin
11011	14669	Lines	0.212	0.0232	0	-28.637	1	0.0499	0.982	0.791	0.104	0.138	87.449	classical
11012	2603	Heroin	0.206	0.72	1	-11.597	1	0.0748	0.373	0.783	0.0992	0.289	146.318	indie_alt
11013	1517	Light Outside	0.676	0.692	3	-6.353	1	0.0373	0.0155	0.00000251	0.0708	0.752	139.993	indie_alt
11014	6198	WHORU?	0.608	0.854	11	-3.785	0	0.263	0.0604	0	0.346	0.477	178.05	hiphop
11015	17767	Bailar Contigo	0.576	0.843	5	-5.034	1	0.0419	0.0159	0	0.0972	0.405	100.019	latin
11016	14222	Basque Suite No. 1: III. Fandango Boleroa (Fandango-Bolero)	0.592	0.112	0	-22.869	0	0.105	0.989	0.517	0.172	0.66	100.525	classical
11017	7245	Disciples of the Sun	0.378	0.874	6	-5.449	0	0.0664	0.0000199	0.0418	0.342	0.286	133.321	metal
11018	5760	No Limit	0.837	0.791	1	-3.824	1	0.251	0.0199	0	0.0836	0.379	176.003	hiphop
11019	2072	Honey	0.493	0.952	2	-5.138	1	0.0812	0.0000449	0	0.101	0.379	143.041	indie_alt
11020	19345	잊어버리지마 Don't Forget (feat. 태연 Taeyeon)	0.646	0.628	5	-5.81	1	0.0337	0.451	0	0.198	0.262	93.897	romance
11021	8270	Take Me	0.371	0.851	2	-3.712	1	0.125	0.000249	0.00004	0.0951	0.507	104.033	metal
11022	8570	Above the Water	0.232	0.88	0	-4.456	0	0.0445	0.00000188	0.0955	0.328	0.238	121.892	metal
11023	5528	Batman	0.666	0.59	0	-7.634	0	0.129	0.262	0.00000156	0.12	0.255	140.024	hiphop
11024	1465	Body of Work	0.643	0.843	7	-6.233	1	0.0415	0.38	0.0000336	0.205	0.887	91.013	indie_alt
11025	7949	In the Minds of Evil	0.535	0.889	10	-5.547	0	0.0533	0.0000992	0.41	0.329	0.309	97.493	metal
11026	1875	Can't Hang	0.936	0.403	0	-10.514	1	0.112	0.0106	0.835	0.136	0.0792	124.004	indie_alt
11027	18429	Traidora	0.717	0.929	10	-4.956	1	0.053	0.233	0	0.359	0.58	94.995	latin
11028	4583	Ironic	0.295	0.593	11	-7.572	1	0.0555	0.25	0	0.236	0.361	85.482	rock
11029	19009	Guess I'm Doing Fine	0.434	0.409	9	-8.429	1	0.0275	0.147	0.000122	0.165	0.245	118.482	romance
11030	7217	Anaesthesia	0.342	0.991	11	-2.3	0	0.337	0.000108	0.125	0.272	0.0676	75.134	metal
11031	9891	The Last Goodbye	0.32	0.156	2	-12.258	1	0.033	0.96	0.904	0.0775	0.0623	159.618	jazz
11032	11123	Cuchifrito	0.546	0.535	7	-10.199	1	0.0561	0.571	0.846	0.108	0.666	80.789	jazz
11033	17682	Cuando, Cuando	0.633	0.739	8	-5.589	1	0.0439	0.572	0.00000357	0.248	0.7	104.226	latin
11034	7357	Fuigheall	0.137	0.96	7	-7.045	1	0.134	0.0000507	0.81	0.322	0.239	168.567	metal
11035	4630	Is This Love - 2007 Remastered Version	0.288	0.866	0	-4.618	1	0.0488	0.107	0	0.808	0.505	180.635	rock
11036	7200	Pitchblack	0.428	0.997	8	-3.587	1	0.185	0.0000495	0.955	0.253	0.0533	149.998	metal
11037	4825	Hard To Handle	0.615	0.799	4	-3.673	1	0.0458	0.00379	0.000653	0.254	0.961	103.922	rock
11038	14277	Jesu Dulcis Memoria - Introduction, Toccata & Fugue (Pott)	0.108	0.0616	0	-32.291	1	0.0548	0.985	0.102	0.077	0.0676	77.567	classical
11039	16198	Me Acostumbre (feat. Bad Bunny)	0.808	0.586	10	-7.242	0	0.169	0.641	0	0.14	0.575	124.041	latin
11040	222	Rearrange	0.687	0.429	10	-6.524	1	0.0344	0.298	0.00032	0.193	0.232	121.11	pop
11041	9990	Cry Me A River - 1991 - Remaster	0.455	0.0197	11	-21.882	0	0.0492	0.975	0.000872	0.103	0.152	85.525	jazz
11042	14270	Adès: The Fayrfax Carol	0.164	0.0522	3	-31.906	0	0.0448	0.979	0.0233	0.25	0.0356	76.491	classical
11043	12679	"Martynov: ""Come in!"", Movement II"	0.13	0.0557	9	-21.84	1	0.0389	0.915	0.16	0.0757	0.0374	82.388	classical
11044	19024	Youth	0.588	0.477	9	-12.71	0	0.0492	0.61	0.00188	0.122	0.455	150.396	romance
11045	12825	Carmen Suite No. 2: Habanera: Allegretto quasi Andantino (Act I)	0.397	0.0211	2	-27.023	1	0.0363	0.962	0.0645	0.269	0.517	93.563	classical
11046	11432	Be With You	0.629	0.801	9	-6.34	1	0.145	0.0356	0	0.125	0.209	99.848	reggae
11047	15918	Harder	0.606	0.806	7	-3.755	0	0.0589	0.232	0.0000246	0.457	0.283	126.039	party
11048	18958	Simple	0.616	0.384	3	-9.019	0	0.0654	0.0714	0	0.0788	0.269	142.062	romance
11049	2481	I Don't Want	0.598	0.515	5	-4.695	0	0.0363	0.772	0.00000491	0.164	0.377	117.762	indie_alt
11050	4255	Misery - Single Version	0.477	0.506	11	-6.269	0	0.0313	0.0269	0	0.0943	0.184	113.465	rock
11051	6122	I Must Be High	0.812	0.625	7	-5.543	1	0.133	0.0385	0	0.0714	0.315	81.018	hiphop
11052	19937	The World's Smiling Now	0.585	0.475	11	-8.12	0	0.0343	0.684	0.0312	0.0929	0.346	80.448	romance
11053	10984	luhv	0.685	0.364	1	-10.699	1	0.0724	0.985	0.932	0.105	0.813	89.108	jazz
11054	19096	Memories of You	0.357	0.0991	7	-13.975	1	0.0386	0.986	0.00166	0.184	0.149	180.744	romance
11055	19633	Take This Heart of Gold	0.519	0.0609	5	-11.328	1	0.0514	0.986	0.00133	0.107	0.121	118.56	romance
11056	6494	Hard Knock Life (The Ghetto Anthem)	0.86	0.674	9	-5.878	0	0.339	0.0912	0.00159	0.0322	0.602	77.005	hiphop
11057	7044	Switchback	0.442	0.824	10	-6.66	1	0.0403	0.0000173	0.0000821	0.26	0.35	112.95	metal
11058	10136	Waltz for Debby	0.562	0.286	2	-18.617	0	0.037	0.8	0.854	0.145	0.483	88.178	jazz
11059	9491	Wild as You	0.49	0.644	11	-5.399	1	0.0278	0.241	0	0.111	0.476	74.979	country
11060	16802	Tu Pun Pun	0.79	0.551	11	-7.674	1	0.227	0.221	0	0.0682	0.788	179.277	latin
11061	12479	Af hreinu hjarta	0.394	0.0336	4	-23.732	0	0.0415	0.986	0.919	0.0723	0.0395	66.636	classical
11062	5657	Rake It Up	0.91	0.444	1	-8.126	0	0.344	0.022	0	0.137	0.524	149.953	hiphop
11063	19056	Black	0.36	0.684	4	-6.457	0	0.0308	0.323	0	0.34	0.205	77.15	romance
11064	19871	Higher Love - Single Version	0.719	0.9	5	-6.686	1	0.0454	0.0683	0.0465	0.397	0.923	98.796	romance
11065	17718	Down	0.801	0.773	8	-6.651	0	0.0896	0.563	0.00425	0.103	0.777	94.988	latin
11066	8086	Damages	0.473	0.958	4	-5.842	1	0.0518	0.0000389	0.931	0.0846	0.17	139.999	metal
11067	19971	Never Gonna Take You Back	0.687	0.755	5	-6.586	0	0.0755	0.00289	0.134	0.102	0.484	123.937	romance
11068	16456	Vivir Mi Vida	0.655	0.877	0	-3.23	0	0.0344	0.344	0	0.349	0.894	105.017	latin
11069	20344	T-Bone Blues	0.541	0.283	0	-13.659	1	0.0527	0.805	0.0367	0.0736	0.556	76.828	blues
11070	2887	The Three of Us	0.532	0.903	6	-3.915	0	0.0491	0.00322	0.000139	0.113	0.912	130.078	punk
11071	1681	Not Enough	0.474	0.516	4	-6.969	0	0.0259	0.285	0.00000858	0.164	0.595	189.893	indie_alt
11072	15774	More Than You Know	0.645	0.741	5	-4.989	0	0.0339	0.0323	0	0.29	0.507	123.07	party
11073	6067	We Livin Hopeless	0.556	0.669	10	-4.972	0	0.356	0.215	0	0.0667	0.639	135.068	hiphop
11074	904	Dreams Tonite	0.511	0.622	2	-5.727	1	0.0242	0.0108	0.00000451	0.127	0.425	99.934	indie_alt
11075	18234	Compañero	0.368	0.287	5	-11.688	1	0.0395	0.943	0.000512	0.0995	0.273	89.942	latin
11076	7172	Disposable Heroes	0.261	0.941	4	-6.552	0	0.0938	0.0000273	0.53	0.108	0.427	89.546	metal
11077	2300	Indigo Puff	0.585	0.556	2	-5.075	1	0.0274	0.000686	0.000132	0.151	0.434	142.144	indie_alt
11078	11637	Big Hoops (Bigger The Better) - Dancehall Remix	0.656	0.58	2	-4.871	1	0.0474	0.0000143	0.489	0.371	0.265	177.997	reggae
11079	15572	Wake Up Where You Are	0.706	0.674	9	-6.977	1	0.0337	0.11	0.000626	0.0784	0.537	113.956	party
11080	8522	Arrogance	0.428	0.989	7	-2.932	1	0.119	0.00000173	0.625	0.0652	0.194	114.966	metal
11081	9748	Keep It To Yourself - Live From Bonnaroo 2013	0.517	0.349	1	-14.442	1	0.034	0.0768	0.000622	0.827	0.0603	73.971	country
11082	18865	Till Forever (Acoustic)	0.491	0.172	9	-10.64	1	0.0343	0.933	0.00001	0.0932	0.28	151.779	romance
11083	13895	Trio in B-flat Major for Piano, Clarinet and Cello, Op. 11: II. Adagio	0.208	0.023	3	-26.083	1	0.0422	0.979	0.839	0.0783	0.0521	134.278	classical
11084	15921	Thanks A Million	0.662	0.81	9	-9.396	1	0.0316	0.0105	0.0733	0.166	0.455	120.01	party
11085	15469	U Got It Bad - Soulpower Remix	0.883	0.475	10	-9.103	0	0.0635	0.0123	0.0000117	0.0927	0.921	130.05	party
11086	8253	"The Sun, The Moon, The Truth: ""Penance of Self"""	0.505	0.962	9	-3.069	1	0.0951	0.000192	0	0.141	0.318	144.771	metal
11087	15961	You Gotta Be	0.704	0.76	1	-6.014	0	0.162	0.00553	0.0000449	0.331	0.517	98.026	party
11088	17929	Échame a Mi la Culpa	0.343	0.171	5	-8.968	1	0.0648	0.663	0	0.257	0.274	173.672	latin
11089	6780	Salt of the Earth	0.473	0.904	5	-5.419	0	0.0569	0.0000101	0.864	0.118	0.158	145.028	metal
11090	17907	No Discutamos	0.454	0.279	5	-13.005	1	0.0304	0.814	0.000725	0.189	0.337	99.227	latin
11091	14483	Violin Concerto No. 2 in D Minor, Op. 2: III. Alla Polacca	0.338	0.0567	2	-23.896	0	0.0407	0.87	0.0767	0.0943	0.274	91.828	classical
11092	11966	6 Pieces, Op. 19, TH 133: No. 4, Nocturne	0.35	0.0363	1	-30.984	0	0.0439	0.991	0.889	0.0722	0.0579	70.119	classical
11093	14725	"Piano Concerto, ""Belle Epoque"": I. Molto vivo"	0.175	0.0823	7	-25.879	0	0.0454	0.963	0.876	0.121	0.0404	74.729	classical
11094	11483	When mi rise it	0.693	0.783	7	-3.993	0	0.215	0.224	0	0.214	0.767	77.769	reggae
11095	16748	Sobredosis	0.759	0.639	4	-8.085	0	0.0511	0.207	0	0.23	0.672	128.01	latin
11096	18576	Patria Querida	0.84	0.565	0	-9.145	1	0.0666	0.703	0.0000118	0.127	0.709	124.247	latin
11097	16850	La consulta - Urban Remix	0.794	0.799	0	-5.891	1	0.138	0.261	0	0.153	0.663	91.033	latin
11098	7265	Where Our Shadows Sleep	0.554	0.628	7	-5.892	0	0.0261	0.591	0.0000749	0.104	0.232	137.001	metal
11099	2585	Bela Lugosi's Dead	0.453	0.721	11	-13.164	0	0.0533	0.00352	0.833	0.698	0.607	149.557	indie_alt
11100	8000	Le morte homme	0.255	0.972	7	-5.427	1	0.136	0.00000469	0.25	0.304	0.365	124.424	metal
11101	2160	Permission Slip	0.485	0.909	9	-6.08	1	0.0571	0.00104	0	0.17	0.792	150.087	indie_alt
11102	4347	Elderly Woman Behind the Counter in a Small Town (Remastered)	0.291	0.493	7	-9.461	1	0.028	0.0519	0.00000915	0.101	0.184	182.032	rock
11103	12983	"5 Military Marches, Op. 39, ""Pomp and Circumstance"": No. 1 in D Major"	0.322	0.313	2	-15.601	1	0.0443	0.931	0.806	0.0988	0.183	126.602	classical
11104	9597	You Belong With Me	0.691	0.768	6	-4.386	1	0.0387	0.263	0.0000159	0.103	0.44	129.996	country
11105	20653	Nobody Knows You When You're Down and Out - 78rpm Version	0.599	0.0424	4	-12.099	1	0.0572	0.996	0.00176	0.185	0.194	90.001	blues
11106	10629	Since I Fell For You	0.489	0.0792	8	-19.698	1	0.0376	0.958	0.637	0.0957	0.343	108.938	jazz
11107	2391	Unicorns	0.593	0.676	0	-7.583	1	0.0275	0.389	0.306	0.15	0.254	109.982	indie_alt
11108	13790	Rachmaninoff: Symphony No. 3 in A Minor, Op. 44: I. Lento - Allegro moderato - Allegro	0.128	0.0792	9	-21.491	0	0.0407	0.943	0.9	0.0863	0.0412	84.728	classical
11109	1076	Stars	0.388	0.842	9	-3.651	0	0.0278	0.000864	0.00295	0.322	0.444	88.335	indie_alt
11110	5261	Ontario Gothic	0.303	0.542	11	-10.556	1	0.0323	0.00849	0.815	0.126	0.238	205.953	rock
11111	684	Whip It	0.78	0.869	9	-7.255	1	0.0517	0.0744	0.004	0.0621	0.958	157.902	pop
11112	4537	Dyslexic Heart	0.637	0.902	0	-5.064	1	0.0292	0.0391	0.00000357	0.128	0.847	136.575	rock
11113	13014	Adagio For Strings, Op. 11	0.0676	0.00697	10	-33.118	0	0.0559	0.874	0.812	0.0651	0.0315	76.94	classical
11114	13661	"Lucia di Lammermoor: Act III, Scene 2, No 14 i. Scena ed Aria ""Oh giusto cielo!"""	0.334	0.0231	5	-29.73	0	0.0495	0.973	0.0000333	0.151	0.0391	112.984	classical
11115	3165	Cold Sweat - Part 1	0.885	0.435	7	-8.36	1	0.0369	0.0524	0.0624	0.0521	0.539	111.864	funk
11116	17777	Jam en Jukümey	0.682	0.449	9	-15.915	0	0.193	0.367	0.0289	0.0927	0.485	84.371	latin
11117	2993	Something In The Way You Move	0.497	0.907	1	-3.144	0	0.0398	0.0000814	0.00000303	0.405	0.452	108.99	punk
11118	4915	My Baby Left Me	0.67	0.616	9	-8.922	1	0.0405	0.634	0.00000131	0.0727	0.88	118.213	rock
11119	1886	Killing Time	0.41	0.745	6	-5.317	1	0.0727	0.0171	0.000141	0.251	0.0791	127.455	indie_alt
11120	15329	Where Are Ü Now (with Justin Bieber)	0.432	0.781	4	-4.038	0	0.0567	0.041	0.00000421	0.0789	0.191	139.432	party
11121	14997	Young Dumb & Broke	0.798	0.539	1	-6.351	1	0.0421	0.199	0.0000166	0.165	0.41	136.949	party
11122	19712	Miss You	0.462	0.434	0	-6.851	1	0.0308	0.805	0	0.123	0.233	127.698	romance
11123	1944	Answer	0.315	0.372	11	-8.369	0	0.0336	0.137	0.0356	0.124	0.118	175.712	indie_alt
11124	3302	Lenore	0.319	0.662	9	-15.468	0	0.0459	0.0169	0.919	0.11	0.31	95.283	funk
11125	3540	Fanfare	0.635	0.622	11	-16.259	1	0.0351	0.133	0.803	0.122	0.848	106.061	funk
11126	5981	Drug Dealers Anonymous	0.57	0.86	1	-5.075	0	0.438	0.312	0	0.123	0.492	152.797	hiphop
11127	3735	Can't Fake the Feeling	0.788	0.643	5	-8.125	0	0.107	0.162	0.0199	0.0721	0.914	116.404	funk
11128	493	Red	0.608	0.896	1	-4.231	0	0.0456	0.0766	0.000126	0.0924	0.614	124.962	pop
11129	5715	You Don’t Know Me Like That	0.823	0.702	2	-6.999	1	0.255	0.0288	0	0.178	0.648	145.912	hiphop
11130	1184	Mr. Brightside	0.352	0.928	1	-3.71	1	0.0758	0.00113	0	0.0987	0.235	148.026	indie_alt
11131	1378	New Slang	0.669	0.389	0	-11.547	1	0.0306	0.605	0.16	0.0905	0.642	130.015	indie_alt
11132	5021	My Silver Lining	0.477	0.725	2	-4.671	1	0.0337	0.026	0.000133	0.214	0.417	101.854	rock
11133	15325	The Party (This Is How We Do It)	0.688	0.92	11	-4.299	0	0.0383	0.107	0	0.046	0.599	123.988	party
11134	11649	Stir It Up - Original Album Version	0.756	0.453	9	-11.091	1	0.0911	0.654	0.259	0.0761	0.896	147.241	reggae
11135	12396	4 Impromptus, Op.90, D.899: No.4 in A Flat Major: Allegretto	0.343	0.0209	8	-27.015	1	0.0398	0.987	0.922	0.126	0.0393	125.242	classical
11136	629	Leg Over	0.601	0.681	9	-5.171	1	0.324	0.58	0	0.0934	0.569	98.078	pop
11137	4765	A Whiter Shade Of Pale - Live	0.263	0.624	0	-7.583	1	0.0549	0.841	0.507	0.975	0.198	131.99	rock
11138	14004	25 Preludes dans tous les tons majeurs et mineurs, Op. 31: No. 8 La chanson de la folle au bord de la mer: Lentement	0.306	0.00655	8	-30.428	1	0.0568	0.804	0.946	0.114	0.0371	70.128	classical
11139	10345	Blues Legacy - Alternate Take	0.591	0.235	2	-15.209	0	0.0348	0.773	0.00003	0.115	0.377	96.567	jazz
11140	3566	Lump	0.725	0.931	11	-9.12	0	0.105	0.316	0.00000231	0.67	0.333	121.048	funk
11141	6047	I Don't Fuck With You	0.818	0.721	1	-5.512	1	0.0658	0.033	0	0.345	0.396	97.966	hiphop
11142	12417	Piano Sonata No. 1: I. MM 48	0.331	0.143	5	-20.799	0	0.0362	0.98	0.914	0.301	0.08	98.234	classical
11143	17842	Escápate Conmigo	0.747	0.864	8	-3.181	0	0.0599	0.0245	0.0000446	0.0853	0.746	92.028	latin
11144	2847	The Sound of Us	0.376	0.871	1	-5.267	0	0.0533	0.0477	0	0.121	0.181	176.058	punk
11145	4186	No Roots	0.863	0.657	7	-7.295	1	0.105	0.264	0.00619	0.0713	0.812	115.958	rock
11146	18138	La Tierra Canta	0.229	0.799	2	-6.8	1	0.0544	0.491	0.0923	0.241	0.0688	143.86	latin
11147	15517	Bottom Of The Sea	0.775	0.66	0	-7.929	0	0.0444	0.00681	0.171	0.22	0.428	126.022	party
11148	18916	Come Over	0.534	0.563	2	-8.975	0	0.0601	0.356	0.00000137	0.574	0.4	124.149	romance
11149	18615	Sarandonga	0.593	0.708	6	-11.307	0	0.0462	0.849	0.00929	0.171	0.938	104.693	latin
11150	2893	Sunday Morning	0.589	0.785	4	-5.367	1	0.0312	0.00906	0.0000182	0.127	0.776	157.109	punk
11151	17149	Muchacha (Ojos de Papel)	0.361	0.208	7	-14.194	1	0.0498	0.956	0.00259	0.101	0.444	77.264	latin
11152	8911	Mass Darkness	0.366	0.985	11	-4.2	1	0.0996	0.00000659	0.863	0.0886	0.0764	139.962	metal
11153	4546	How Bizarre	0.785	0.686	0	-7.748	1	0.0497	0.323	0.00000183	0.566	0.838	124.918	rock
11154	12753	Ballade No. 4 in F Minor, Op. 52	0.271	0.065	1	-25.552	1	0.0381	0.99	0.893	0.0643	0.0478	65.189	classical
11155	12316	Romeo And Juliet, Op.64 / Act 1: Dance of the Knights	0.201	0.0628	0	-20.923	1	0.0396	0.808	0.785	0.423	0.117	78.221	classical
11156	6690	FREEDOM	0.481	0.944	7	-4.775	1	0.0887	0.0000386	0.00345	0.0464	0.301	137.956	metal
11157	6678	Damaged Goods	0.499	0.998	6	-2.643	1	0.122	0.000239	0.00352	0.347	0.0603	110.019	metal
11158	15047	Prayers Up	0.821	0.637	9	-4.276	0	0.161	0.433	0	0.209	0.776	86.01	party
