title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Stardust,0.587,0.554,1,-7.212,Major,0.0424,0.498,0.000663,0.106,0.431,80.013,indie_alt
Mess Is Mine,0.595,0.723,7,-8.256,Major,0.0349,0.047,0.0286,0.0995,0.267,108.043,romance
Port Of Rico,0.767,0.17,0,-14.738,Major,0.0617,0.751,0.203,0.095,0.571,127.152,blues
Mi Nuevo Vicio,0.617,0.936,6,-4.866,Minor,0.0332,0.0262,0.00000142,0.0699,0.833,143.964,latin
Good Nights (feat. Mascolo),0.849,0.483,6,-7.114,Minor,0.291,0.443,0.000141,0.0786,0.264,101.015,party
Wolves of Winter,0.546,0.857,5,-4.748,Major,0.0445,0.00031,0.00111,0.384,0.378,110.293,indie_alt
Jocelyn Flores,0.872,0.391,0,-9.144,Minor,0.242,0.469,0.00000413,0.297,0.437,134.021,pop
Thank You For Listening,0.738,0.141,6,-18.308,Major,0.764,0.929,0,0.399,0.426,59.03,metal
Hace una hora,0.291,0.484,1,-10.44,Minor,0.0341,0.737,0.0242,0.0871,0.257,78.803,latin
Baby Got Back,0.936,0.76,1,-7.873,Major,0.282,0.00391,0.00000339,0.0394,0.656,128.479,pop
Chillax,0.827,0.646,1,-4.727,Minor,0.0766,0.0724,0,0.247,0.51,92.057,latin
Sunsetz,0.412,0.477,9,-9.381,Minor,0.029,0.0542,0.798,0.0975,0.132,75.302,indie_alt
Un Ratito Mas,0.662,0.628,1,-3.889,Major,0.0468,0.145,0,0.274,0.204,139.898,latin
Sure Got Cold After The Rain Fell,0.396,0.424,2,-10.812,Major,0.0298,0.304,0.175,0.103,0.214,129.597,blues
Spanish Rice,0.665,0.734,7,-7.23,Major,0.0875,0.65,0,0.31,0.838,121.646,jazz
Hey DJ,0.792,0.819,5,-5.418,Major,0.0867,0.0309,0,0.389,0.45,89.98,latin
Vespers opus 37: Nunc dimittis,0.136,0.0239,3,-26.097,Minor,0.0482,0.976,0.466,0.0721,0.0351,83.006,classical
SUBEME LA RADIO,0.684,0.823,9,-3.297,Minor,0.0773,0.0744,0,0.111,0.645,91.048,latin
Farewell,0.159,0.231,11,-15.895,Minor,0.0354,0.838,0.896,0.11,0.0363,77.617,classical
I Bet You Look Good On The Dancefloor,0.535,0.948,6,-4.19,Minor,0.0356,0.00225,0,0.376,0.787,103.183,indie_alt
Count Your Blessings,0.446,0.242,8,-14.152,Major,0.0368,0.87,0.497,0.105,0.176,126.681,jazz
I Want to Go Home,0.806,0.334,5,-13.65,Major,0.0465,0.813,0.084,0.127,0.967,113.328,reggae
Do The 45,0.627,0.772,0,-4.753,Major,0.0888,0.00425,0.000122,0.0798,0.86,132.496,funk
"Symphony No. 10 in E Minor, Op. 93: II. Allegro",0.462,0.624,5,-8.213,Minor,0.0631,0.758,0.919,0.269,0.335,88.205,classical
Lagrime di San Pietro: V. Giovane donna il suo bel volto in specchio,0.171,0.0852,7,-23.704,Minor,0.0456,0.992,0.107,0.0835,0.0396,66.3,classical
Pedro Navaja,0.582,0.61,11,-6.641,Minor,0.103,0.779,0.00000654,0.267,0.822,93.658,latin
I'M THE ONE,0.649,0.836,6,-3.322,Major,0.0389,0.233,0,0.182,0.798,111.022,party
Class/Style (I've Got It) - Marc Hartman 88 Extended Mix,0.85,0.561,7,-10.377,Major,0.0523,0.229,0.0229,0.197,0.968,113.621,funk
Rap God,0.705,0.847,7,-2.651,Major,0.321,0.407,0,0.826,0.639,148.008,hiphop
Untouched Hearts,0.388,0.739,5,-3.744,Major,0.0461,0.00596,0.000032,0.276,0.147,128,romance
Quieres Enamorarme,0.724,0.73,8,-4.479,Minor,0.054,0.258,0,0.0923,0.264,111.613,latin
Save A Horse (Ride A Cowboy),0.7,0.896,2,-2.276,Major,0.191,0.108,0,0.453,0.813,102.065,country
Embraceable You,0.408,0.104,0,-14.656,Major,0.035,0.936,0.000159,0.15,0.0516,118.177,jazz
Jogando Capoeira,0.739,0.966,4,-5.867,Major,0.0566,0.00102,0.00727,0.0638,0.373,114.208,latin
"Quintet for Piano, Violin, Viola, Violoncello and Double Bass in A Major, D. 667 ""The Trout"": II. Andante",0.325,0.0435,0,-27.343,Major,0.0476,0.959,0.487,0.119,0.165,116.204,classical
Daddy Cool/ The Girl Can't Help It,0.354,0.899,10,-8.459,Minor,0.1,0.0141,0,0.682,0.856,169.871,rock
Top Boy (feat. Pmoney),0.632,0.81,6,-6.794,Major,0.401,0.626,0.00000392,0.329,0.511,160.723,hiphop
I Want Your Love,0.706,0.723,5,-9.235,Major,0.0382,0.0232,0.0441,0.0994,0.931,113.121,funk
Ex's & Oh's,0.627,0.896,7,-3.936,Major,0.0817,0.0208,0,0.0486,0.453,139.995,pop
space jam / scales,0.548,0.783,5,-8.777,Major,0.779,0.826,0.0000437,0.338,0.16,90.156,hiphop
"Symphony in G Minor, Op. 6, No. 6, W. C12: I. Allegro",0.473,0.086,6,-18.985,Minor,0.0312,0.869,0.793,0.135,0.374,86.878,classical
I Hate,0.416,0.913,10,-11.475,Minor,0.11,0.00546,0.000122,0.293,0.583,118.9,metal
Children of the Sun,0.663,0.892,5,-7.468,Minor,0.0408,0.0703,0.663,0.049,0.818,100.03,funk
Everybody,0.64,0.676,6,-6.621,Minor,0.194,0.0614,0,0.331,0.785,74.973,reggae
Te Encontré,0.799,0.478,0,-10.095,Major,0.0469,0.585,0.464,0.111,0.84,120.006,latin
Tykky Interludium,0.721,0.175,7,-12.387,Major,0.0717,0.87,0.902,0.107,0.616,80.965,hiphop
War Is Closed by Us (2017),0.506,0.861,2,-4.172,Major,0.0358,0.00116,0.0000382,0.374,0.517,140.052,metal
Good Times Bad Times,0.476,0.717,9,-9.192,Major,0.0949,0.0382,0.0000761,0.0818,0.75,93.584,rock
"Dead Soldiers Waltz - Live at the Sabaton Cruise, Dec. 2010",0.304,0.369,7,-16.275,Major,0.0293,0.0604,0.00459,0.333,0.318,97.958,metal
Vivo Pensando En Ti,0.797,0.777,0,-5.499,Major,0.0772,0.237,0,0.128,0.575,99.987,latin
goosebumps,0.841,0.728,7,-3.37,Major,0.0484,0.0847,0,0.149,0.43,130.049,hiphop
Pretty Girl - Cheat Codes X CADE Remix,0.703,0.868,7,-4.661,Minor,0.0291,0.15,0.132,0.104,0.732,121.03,party
Homesick,0.431,0.905,4,-7.703,Major,0.0268,0.000453,0.918,0.11,0.448,78.339,metal
180 Degrees,0.376,0.953,0,-4.449,Major,0.0882,0.0000786,0.00014,0.0585,0.707,97.211,punk
Como Antes,0.813,0.876,1,-4.278,Minor,0.172,0.182,0,0.394,0.746,94.987,latin
Edge of Town,0.323,0.812,1,-3.909,Major,0.0337,0.00609,0.0000968,0.0954,0.285,104.995,indie_alt
Pride in Prejudice,0.23,0.95,11,-5.685,Major,0.0925,0.0000465,0.0121,0.118,0.286,153.445,metal
You Can't Hurry Love,0.631,0.888,7,-7.236,Major,0.0293,0.0355,0,0.0747,0.805,97.539,romance
Don't Start (Too Late) - Remastered Version,0.371,0.0431,3,-34.335,Minor,0.0428,0.913,0.911,0.11,0.369,136.75,metal
Look At You,0.687,0.625,1,-6.942,Minor,0.0284,0.042,0,0.151,0.872,104.027,country
Wo!!,0.849,0.385,4,-16.261,Minor,0.0838,0.537,0.0196,0.0916,0.963,129.013,pop
Never Let Me Go,0.293,0.143,6,-16.739,Major,0.0351,0.951,0.0226,0.106,0.136,161.731,romance
Through Enough (feat. GoldLink),0.833,0.72,8,-4.011,Major,0.187,0.194,0,0.0652,0.884,103.129,pop
Quiero Volver,0.45,0.795,1,-5.073,Major,0.0615,0.0776,0,0.193,0.838,83.924,latin
Sleep,0.624,0.552,2,-7.573,Major,0.264,0.00546,0,0.0538,0.457,203.877,pop
Alguien Robo,0.743,0.924,0,-2.671,Major,0.097,0.103,0,0.178,0.65,92.966,latin
"Piano Concerto No.2 In B Flat, Op.83: 3. Andante - Più adagio",0.157,0.0247,10,-27.41,Minor,0.0388,0.981,0.894,0.13,0.0379,89.369,classical
A Mercurian Summer,0.459,0.972,7,-3.777,Major,0.235,0.00000379,0.863,0.339,0.181,145.123,metal
Take Your Time,0.551,0.719,11,-5.631,Major,0.0416,0.0869,0,0.219,0.456,158.08,country
Delivering the Black,0.388,0.953,7,-4.12,Major,0.127,0.00000439,0.204,0.253,0.448,199.942,metal
Spaceship,0.676,0.723,1,-7.213,Major,0.0292,0.077,0.00547,0.0865,0.613,117.977,romance
"Also sprach Zarathustra, Op.30, TrV 176: Prelude (Sonnenaufgang)",0.115,0.301,0,-13.321,Major,0.0449,0.637,0.935,0.154,0.041,77.276,classical
I'll Be OK,0.737,0.853,0,-4.807,Major,0.0389,0.0023,0,0.065,0.865,122.986,reggae
Jah In Dub,0.779,0.274,4,-16.647,Major,0.076,0.0156,0.881,0.0522,0.88,149.451,reggae
My One And Only Love - Digitally Remastered,0.351,0.209,10,-23.533,Minor,0.0361,0.819,0.914,0.102,0.472,159.504,latin
If My Name Was Whiskey,0.552,0.462,7,-6.526,Major,0.0308,0.426,0,0.133,0.176,85.793,country
Piensas (Dile la Verdad) - Remix,0.649,0.918,9,-4.261,Minor,0.0954,0.0384,0,0.0904,0.687,106.993,party
Being Funny and a Comic,0.756,0.12,1,-21.136,Major,0.952,0.571,0,0.334,0.644,78.288,hiphop
Take This Heart of Gold,0.519,0.0609,5,-11.328,Major,0.0514,0.986,0.00133,0.107,0.121,118.56,romance
Be Mine,0.779,0.666,5,-7.361,Major,0.0482,0.194,0.000556,0.0576,0.52,123.024,party
Peace Piece,0.435,0.026,0,-20.354,Major,0.0489,0.988,0.827,0.0815,0.0648,47.066,jazz
Dancing King,0.729,0.88,6,-3.712,Major,0.0458,0.0185,0,0.0574,0.949,127.987,party
Felices los 4 - Salsa Version,0.749,0.842,0,-3.739,Major,0.0425,0.373,0,0.174,0.852,95.562,latin
Can't Believe (feat. Ty Dolla $ign & WizKid),0.725,0.764,6,-4.893,Minor,0.0843,0.00117,0.00000893,0.0773,0.607,99.962,reggae
The Thoughts Of Emerlist Davjack - 2009 Digital Remaster,0.405,0.556,10,-11.17,Major,0.0321,0.095,0.0000384,0.154,0.279,140.749,rock
Easy Living,0.45,0.0516,0,-16.231,Major,0.0361,0.949,0.00000203,0.104,0.121,110.144,jazz
The Upasaka,0.328,0.458,8,-18.314,Major,0.0313,0.871,0.872,0.693,0.545,154.149,jazz
Pedro Navaja,0.585,0.658,11,-5.308,Minor,0.0963,0.753,0.0000494,0.135,0.818,93.551,latin
Come a Little Closer,0.44,0.777,1,-1.786,Minor,0.0327,0.0265,0.00000101,0.151,0.302,148.027,party
Imitadora,0.729,0.721,8,-5.962,Minor,0.0397,0.315,0,0.306,0.565,125.962,latin
Go Outside,0.374,0.697,2,-6.758,Major,0.0331,0.115,0.893,0.343,0.496,77.549,indie_alt
Los Raros de la Clase,0.876,0.703,0,-4.636,Major,0.271,0.296,0,0.309,0.695,96.047,latin
Gets My Staccs,0.843,0.525,0,-7.863,Minor,0.342,0.0335,0,0.143,0.645,100.067,hiphop
Rigel,0.234,0.943,1,-9.927,Major,0.065,0.00000296,0.868,0.116,0.296,114.823,metal
Bottom Of The Deep Blue Sea,0.574,0.746,4,-4.782,Major,0.0302,0.0211,0.000136,0.108,0.25,133.032,indie_alt
Pimper's Paradise,0.939,0.65,9,-8.282,Minor,0.0615,0.00557,0,0.0429,0.969,134.727,reggae
An Infinite Regression,0.404,0.903,2,-6.237,Major,0.108,0.000123,0.812,0.138,0.331,131.768,metal
What A Wonderful World,0.291,0.0249,2,-22.48,Minor,0.0469,0.993,0.958,0.108,0.153,81.465,jazz
City Of Stars (Humming),0.557,0.0133,4,-24.796,Minor,0.0343,0.979,0.00949,0.111,0.353,93.132,latin
Blues To Elvin,0.555,0.228,8,-15.155,Major,0.0348,0.641,0.0596,0.0594,0.271,110.501,jazz
Old Norwegian Soul,0.304,0.987,1,-4.96,Major,0.0814,0.00000145,0.822,0.249,0.0307,87.475,metal
Chili Wa Man,0.755,0.678,2,-11.152,Major,0.0498,0.434,0.721,0.229,0.896,151.962,funk
La Gioconda / Act 3: Dance Of The Hours,0.554,0.00761,4,-30.566,Major,0.0499,0.914,0.00097,0.221,0.156,117.276,classical
Livin' It Up,0.746,0.612,0,-10.328,Major,0.117,0.106,0.000182,0.292,0.649,98.742,funk
Brother,0.493,0.636,10,-5.894,Major,0.049,0.341,0,0.201,0.22,120.136,pop
Space Age Love Song,0.493,0.534,2,-11.917,Major,0.029,0.00211,0.00082,0.192,0.637,140.006,pop
Un cheveu blanc,0.721,0.572,2,-7.18,Major,0.03,0.103,0.000016,0.0817,0.385,119.961,romance
Love Galore,0.795,0.594,0,-6.2,Major,0.0747,0.111,0,0.162,0.404,135.002,pop
El Taxi,0.862,0.697,7,-6.888,Major,0.181,0.113,0,0.0854,0.879,95.021,latin
Let's Get It On,0.543,0.62,8,-10.629,Major,0.0648,0.0379,0.00000119,0.0559,0.602,167.141,romance
Tú,0.567,0.333,0,-8.818,Major,0.0258,0.714,0.00000453,0.25,0.21,139.807,latin
Reminds Me Of,0.488,0.398,2,-6.034,Major,0.0311,0.845,0,0.124,0.333,133.934,romance
White Dress,0.641,0.833,4,-4.597,Minor,0.108,0.00467,0,0.352,0.133,130.005,hiphop
A Lo Cubano,0.848,0.639,1,-8.147,Major,0.252,0.0403,0.0000207,0.122,0.706,98.17,latin
The Kill (Bury Me),0.309,0.912,4,-3.881,Minor,0.0646,0.0014,0.000271,0.582,0.295,183.035,punk
Sway,0.695,0.724,3,-4.521,Major,0.0273,0.401,0,0.365,0.616,97.004,country
Happens Like That,0.557,0.807,7,-5.428,Major,0.0825,0.189,0,0.234,0.564,81.045,country
The Story Of Us,0.542,0.802,4,-3.512,Major,0.0421,0.00706,0.000323,0.0315,0.697,139.907,pop
"Sonata In E, Kk.380: Andante commodo",0.364,0.0469,11,-27.621,Major,0.0487,0.99,0.93,0.142,0.213,88.03,classical
Small Memory,,0.00834,1,-23.201,Major,,0.993,0.936,0.195,,0,classical
Girl On the Coast,0.651,0.736,1,-4.191,Major,0.0359,0.188,0.00000857,0.0776,0.843,160.043,country
"String Quartet No. 31 in E-Flat Major, Op. 20 No. 1, Hob. III:31 ""Sun Quartet No. 1"": I. Allegro moderato",0.226,0.113,0,-19.921,Minor,0.0552,0.95,0.138,0.0974,0.239,176.762,classical
Karate - Original Mix,0.626,0.961,5,-3.587,Major,0.0687,0.000407,0.0024,0.685,0.624,128.009,latin
Cherryco,0.478,0.307,5,-15.729,Minor,0.0537,0.388,0.000546,0.35,0.531,138.81,jazz
The Cataclysm (Of a Dying Fate),0.408,0.986,11,-1.759,Minor,0.21,0.000096,0,0.372,0.377,164.016,punk
Day of the Dog,0.465,0.43,0,-7.794,Major,0.0392,0.72,0,0.106,0.359,104.683,pop
Insane,0.649,0.195,10,-23.648,Minor,0.824,0.882,0,0.703,0.446,100.411,metal
El Verdadero Amor Perdona,0.777,0.788,6,-4.289,Major,0.0273,0.491,0.00000416,0.143,0.711,113.449,romance
Living Dread,0.792,0.835,5,-4.842,Major,0.0477,0.042,0,0.0653,0.831,135.981,reggae
Rearrange,0.687,0.429,10,-6.524,Major,0.0344,0.298,0.00032,0.193,0.232,121.11,romance
Stockholm Skies (feat. Tom Taped & Alex Aris),0.559,0.759,10,-5.866,Major,0.0394,0.0172,0.00558,0.158,0.141,128.001,romance
El Nombre De Jesús (feat. Christine D'clario),0.507,0.83,2,-6.015,Major,0.0632,0.0808,0,0.28,0.525,140.223,latin
Animal - Mark Ronson Remix,0.833,0.808,1,-4.824,Minor,0.0414,0.304,0.00918,0.045,0.962,116.806,reggae
Helas pitié envers moy dort si fort,0.104,0.0438,7,-22.343,Minor,0.0511,0.992,0.0399,0.109,0.0832,71.223,classical
Good New Times,0.359,0.798,6,-4.714,Minor,0.0349,0.167,0,0.355,0.564,199.905,rock
"A Love Supreme, Pt. IV - Psalm",0.285,0.309,7,-11.784,Minor,0.0292,0.908,0.0666,0.135,0.382,72.51,jazz
Harlem Air Shaft,0.447,0.556,5,-11.425,Minor,0.117,0.818,0.000712,0.377,0.685,191.535,jazz
"Roméo et Juliette, Act I: Ah! Je veux vivre",0.311,0.258,7,-15.086,Major,0.0723,0.954,0.00103,0.0793,0.185,78.022,classical
Halo,0.508,0.72,11,-5.908,Minor,0.0628,0.272,0,0.0563,0.476,79.983,pop
Chip on My Shoulder,0.431,0.889,2,-5.256,Major,0.0756,0.00138,0,0.077,0.458,149.969,punk
String Quartet: I. Serene,0.222,0.0299,0,-26.7,Minor,0.0421,0.988,0.421,0.0745,0.0375,129.122,classical
You Don't Know What Love Is,0.547,0.271,8,-8.315,Minor,0.0427,0.924,0.716,0.11,0.316,143.222,jazz
Concerto for Clarinet and Orchestra (1977): Elegy,0.0904,0.0237,0,-29.213,Minor,0.0511,0.771,0.793,0.0665,0.0279,70.215,classical
"Quatour à cordes No. 1, Op. 5: II. Intime, contenu",0.179,0.0145,7,-28,Major,0.0475,0.947,0.00257,0.0585,0.0383,111.569,classical
"Piano Concerto No.22 in E flat, K.482: 3. Allegro - Andante cantabile - Tempo I",0.351,0.206,3,-18.519,Major,0.0381,0.989,0.937,0.135,0.19,108.584,classical
3 A.M.,0.702,0.84,0,-3.547,Major,0.0879,0.0112,0,0.119,0.624,101.99,latin
God Damn,0.5,0.947,7,-5.75,Minor,0.122,0.000597,0.00223,0.125,0.274,120.021,metal
Deathless,0.771,0.628,2,-7.155,Major,0.157,0.0397,0.125,0.0686,0.292,148.032,indie_alt
Vacaciones,0.772,0.909,6,-3.225,Minor,0.166,0.256,0,0.255,0.679,96.031,latin
Feather in the Breeze,0.551,0.949,9,-4.849,Major,0.0808,0.000887,0.0114,0.34,0.555,97.334,country
Desde Esa Noche,0.78,0.929,11,-0.739,Minor,0.0532,0.171,0,0.0677,0.837,95.012,latin
Cross And Evil Woman Blues,0.586,0.0976,4,-17.64,Major,0.0611,0.989,0.0472,0.266,0.851,146.461,blues
Feeling Ok,0.437,0.926,9,-3.352,Major,0.0583,0.000149,0.00843,0.202,0.236,118.962,rock
Take The Coltrane,0.464,0.523,5,-10.752,Minor,0.0472,0.414,0,0.214,0.588,129.209,jazz
Wasteland,0.388,0.507,9,-7.089,Major,0.033,0.585,0.0000256,0.121,0.146,75.968,romance
Fake Happy - Edit,0.741,0.829,7,-2.417,Major,0.0369,0.113,0,0.0857,0.701,98.516,rock
Before You Called Me Baby - Recorded at Spotify Studios NYC,0.416,0.169,1,-7.451,Major,0.0373,0.904,0,0.128,0.245,76.544,country
A Simple Game,0.692,0.72,9,-3.975,Minor,0.0434,0.0689,0.000121,0.232,0.543,109.994,funk
#DropKickMan,0.898,0.725,2,-2.528,Major,0.0636,0.0102,0,0.187,0.222,140.017,hiphop
"Études, Op. 25: No. 2 in F Minor",0.278,0.0815,5,-29.749,Minor,0.0374,0.989,0.933,0.0799,0.0991,60.267,classical
Chocolat (Swing),0.574,0.409,7,-11.133,Major,0.139,0.214,0.556,0.0509,0.513,170.538,latin
Jump (For My Love) - Single Remix,0.854,0.819,10,-7.414,Minor,0.0629,0.0597,0.000767,0.176,0.849,134.762,funk
Here Comes Revenge,0.505,0.974,6,-4.049,Minor,0.0703,0.0000624,0.0718,0.111,0.312,131.7,metal
Tonada de luna llena,0.832,0.4,4,-11.113,Minor,0.039,0.771,0.00106,0.136,0.537,136.003,latin
"La Lugubre Gondole [""Troisième Elégie""], for cello and piano, S. 134",0.113,0.00928,1,-27.26,Minor,0.0489,0.981,0.773,0.12,0.0303,82.055,classical
South Of Heaven,0.314,0.991,5,-3.852,Minor,0.349,0.000139,0.0652,0.11,0.0393,138.777,metal
Eres Mía,0.843,0.729,6,-3.634,Minor,0.0374,0.401,0.0000012,0.206,0.895,123.046,latin
At The Hungry I,0.444,0.712,8,-15.206,Minor,0.955,0.951,0,0.941,0.26,62.341,hiphop
"Les Contes d'Hoffmann / Act 3: Barcarolle (Arr. For Violin, Cello, Piano And String Ensemble By Aleksandar Sedlar)",0.0923,0.0318,2,-22.76,Major,0.0404,0.97,0.81,0.0955,0.0621,72.705,classical
Drop It Low,0.63,0.695,1,-5.007,Minor,0.134,0.00176,0.0000262,0.0859,0.403,175.896,hiphop
Waves of Eternity,0.213,0.909,6,-6.32,Major,0.175,0.0000685,0.83,0.145,0.575,200.14,metal
J.P. Walk,0.532,0.892,7,-7.23,Major,0.0549,0.0207,0.817,0.0946,0.445,102.261,funk
Somebody to Thank,0.615,0.675,2,-4.717,Major,0.0263,0.0205,0,0.111,0.496,135.966,country
Skateboard P (feat. Big Sean),0.831,0.47,1,-7.48,Minor,0.425,0.0371,0,0.144,0.347,75.474,hiphop
Evanescent,0.409,0.132,10,-21.492,Minor,0.0397,0.942,0.908,0.176,0.08,137.553,jazz
Burn It Up,0.642,0.849,11,-3.266,Minor,0.0563,0.0461,0,0.398,0.601,127.923,party
Highway Tune,0.578,0.953,4,-3.215,Major,0.0447,0.00595,0.264,0.132,0.504,123.976,indie_alt
"The Wooden Prince, Sz. 60 (Op.13): 7th Dance: Dismayed, The Princess Attempts To Hurry After The Prince, But The Forest Bars Her Way",0.0693,0.265,5,-17.165,Major,0.0455,0.801,0.903,0.123,0.0385,75.605,classical
Elise,0.363,0.557,4,-10.996,Minor,0.03,0.44,0.701,0.0836,0.443,125.059,jazz
La Fruta Prohibida,0.525,0.478,2,-10.715,Major,0.139,0.619,0,0.14,0.0905,128.864,latin
Black Angels: XIII. Threnody III: Night of the Electric Insects,0.206,0.107,9,-41.282,Minor,0.0589,0.459,0.131,0.173,0.0679,86.411,classical
Going For Gold,0.36,0.844,9,-4.847,Major,0.0353,0.0171,0.348,0.0818,0.447,96.186,indie_alt
The Storm (01-16-52),0.542,0.467,3,-7.453,Minor,0.0478,0.948,0.000596,0.19,0.29,66.012,blues
Lo Que Suena Los Angeles Intro,,0.881,0,-6.659,Major,,0.654,0,0.774,,0,latin
"String Quartet in D Minor, ‘Intimate Voices’ Op. 56: III. Adagio di molto",0.114,0.0974,5,-19.822,Major,0.0497,0.928,0.599,0.0791,0.0368,171.689,classical
Rusted Nail,0.523,0.942,10,-5.221,Minor,0.0823,0.000353,0.0173,0.105,0.241,114.964,metal
"Sonata concertata in A Major, Op. 61, MS 2: III. Rondeu - Allegretto con brio scherzando",0.498,0.124,4,-25.47,Major,0.0601,0.944,0.462,0.104,0.396,121.749,classical
Take What You Need,0.64,0.992,9,-3.251,Major,0.051,0.282,0.716,0.39,0.501,105.985,funk
Mind Your Own Business,0.869,0.66,7,-6.231,Major,0.228,0.0325,0.000126,0.0651,0.775,134.525,indie_alt
Deadlight,0.246,0.886,8,-6.237,Major,0.0445,0.0000637,0.0626,0.363,0.193,109.976,metal
White Birds (Instrumental Version),0.919,0.422,2,-9.152,Minor,0.106,0.0555,0.855,0.0777,0.449,119.061,reggae
Sorry,0.654,0.76,0,-3.669,Minor,0.045,0.0797,0,0.299,0.393,99.945,party
Strip That Down,0.87,0.488,6,-5.586,Major,0.0537,0.221,0,0.0767,0.526,106.008,party
The Middle,0.629,0.897,2,-3.401,Major,0.0483,0.0424,0,0.263,0.931,161.944,rock
Soy Peor,0.732,0.605,0,-3.15,Minor,0.086,0.679,0.0029,0.114,0.138,115.942,latin
"Symphony No. 6, ""At the End of the Day"": I. Moderato",0.211,0.227,7,-22.466,Major,0.0508,0.912,0.9,0.0862,0.0531,121.548,classical
Every Day’s The Weekend,0.462,0.934,4,-4.19,Major,0.0468,0.0036,0.00476,0.219,0.836,182.069,indie_alt
All Along the Watchtower,0.429,0.812,8,-6.252,Major,0.0657,0.00282,0.0000244,0.0882,0.628,113.279,rock
Falling Away from Me,0.468,0.769,4,-7.036,Major,0.041,0.00014,0.00124,0.271,0.173,104.102,metal
Meteorite - TIEKS Remix,0.655,0.538,9,-8.435,Minor,0.0378,0.000803,0.0167,0.0332,0.702,119.991,party
I'm Your Hoochie Coochie Man,0.542,0.588,2,-9.268,Major,0.0665,0.67,0.158,0.241,0.88,113.948,blues
Mary Jane,0.537,0.82,11,-7.011,Minor,0.127,0.256,0.00000193,0.432,0.887,94.434,funk
That's My Girl,0.596,0.851,5,-4.245,Minor,0.121,0.0358,0.0000319,0.365,0.597,202.049,party
Ya! (feat.Whee In),0.727,0.532,11,-6.429,Major,0.0624,0.351,0,0.181,0.799,88.015,romance
Cocody Rock,0.796,0.669,6,-6.333,Minor,0.0911,0.107,0.000113,0.0891,0.961,147.374,reggae
Juicy Fruit,0.747,0.573,4,-6.474,Major,0.368,0.135,0.0114,0.0811,0.736,192.763,funk
Pastoral Rhapsody,0.159,0.112,11,-20.17,Minor,0.0403,0.955,0.882,0.564,0.0355,107.578,classical
Artificial Life,0.528,0.927,2,-4.593,Major,0.0579,0.0354,0.0854,0.0738,0.909,94.437,punk
Mr. Smiley,0.496,0.809,2,-12.484,Major,0.0494,0.000273,0.00714,0.0702,0.853,183.844,punk
Broken Glass,0.672,0.755,1,-3.54,Minor,0.11,0.144,0,0.502,0.356,91.996,pop
Chansons et danses: Danse,0.423,0.0913,2,-29.46,Major,0.0434,0.967,0.88,0.101,0.559,127.619,classical
Gay Guerrilla,0.223,0.251,9,-17.652,Major,0.0349,0.99,0.885,0.0551,0.0374,84.358,classical
Both of Us,0.66,0.528,11,-8.139,Major,0.109,0.187,0.943,0.174,0.521,84.938,jazz
Ni**as In Paris,0.786,0.868,1,-5.503,Major,0.3,0.135,0,0.218,0.785,140.024,hiphop
Naked,0.475,0.674,0,-6.541,Minor,0.0933,0.346,0.000363,0.148,0.294,109.137,romance
Night Piece (Notturno) (1963),0.299,0.0175,3,-30.898,Major,0.0415,0.975,0.923,0.0793,0.0381,60.469,classical
The Sky Is A Neighborhood,0.358,0.549,11,-7.843,Minor,0.0693,0.000799,0.00503,0.22,0.532,130.733,rock
Only My Heart Talkin',0.24,0.91,7,-5.78,Major,0.0815,0.0462,0,0.272,0.19,144.53,rock
Only Love,0.539,0.461,0,-10.924,Major,0.0257,0.19,0.0079,0.0685,0.5,79.491,indie_alt
Everybody Wants To Rule The World,0.638,0.8,7,-12.077,Major,0.0572,0.372,0.00553,0.113,0.565,112.055,rock
Parklife,0.634,0.877,4,-6.905,Major,0.0607,0.152,0,0.328,0.766,138.388,indie_alt
Sickago,0.512,0.769,1,-4.938,Minor,0.0653,0.00183,0.00000219,0.102,0.381,153.155,indie_alt
Dammit,0.407,0.968,0,-5.154,Major,0.108,0.00166,0,0.131,0.363,109.727,rock
mohae (feat. Bolbbalgan4),0.745,0.724,5,-2.194,Minor,0.065,0.463,0.0000712,0.405,0.76,141.951,hiphop
Smokers Zone,0.681,0.64,11,-12.563,Major,0.354,0.251,0.893,0.369,0.694,80.984,hiphop
Sunset of Cruelty,0.387,0.976,2,-4.794,Major,0.0748,0.0000655,0.119,0.376,0.186,99.998,metal
Lucifer,0.551,0.927,6,-2.263,Minor,0.43,0.0508,0,0.0739,0.837,171.4,hiphop
Báilame,0.799,0.874,6,-4.801,Major,0.181,0.159,0.00252,0.0497,0.52,95.928,latin
Concertino bianco: 1. Con intenerimento,0.309,0.0446,0,-26.075,Major,0.0301,0.907,0.825,0.0867,0.165,95.69,classical
Lithuania,0.312,0.702,4,-8.594,Minor,0.0301,0.0329,0.903,0.0798,0.275,122.254,jazz
La Cartera,0.721,0.704,5,-8.334,Major,0.033,0.307,0.00000278,0.208,0.953,96.026,latin
Don't Wanna Cry,0.781,0.683,0,-4.258,Major,0.0325,0.164,0.00000153,0.16,0.714,100.005,party
Passionfruit,0.804,0.459,11,-11.556,Major,0.039,0.304,0.0862,0.11,0.372,111.963,hiphop
Mountains & Conquerors,0.448,0.937,8,-5.453,Minor,0.139,0.0117,0.649,0.102,0.149,134.466,metal
